d.cod_familiar_fam;d.fx_rfpc;nom_pessoa;num_nis_pessoa_atual;dta_nasc_pessoa;cod_parentesco_rf_pessoa;nom_completo_mae_pessoa
10009067;2;FAMILIA 9067;10000009067;01/01/1985;1;MÃE 9067
10009068;3;FAMILIA 9068;10000009068;01/01/1985;1;MÃE 9068
10009069;1;FAMILIA 9069;10000009069;01/01/1985;1;MÃE 9069
10009070;2;FAMILIA 9070;10000009070;01/01/1985;1;MÃE 9070
10009071;3;FAMILIA 9071;10000009071;01/01/1985;1;MÃE 9071
10009072;1;FAMILIA 9072;10000009072;01/01/1985;1;MÃE 9072
10009073;2;FAMILIA 9073;10000009073;01/01/1985;1;MÃE 9073
10009074;3;FAMILIA 9074;10000009074;01/01/1985;1;MÃE 9074
10009075;1;FAMILIA 9075;10000009075;01/01/1985;1;MÃE 9075
10009076;2;FAMILIA 9076;10000009076;01/01/1985;1;MÃE 9076
10009077;3;FAMILIA 9077;10000009077;01/01/1985;1;MÃE 9077
10009078;1;FAMILIA 9078;10000009078;01/01/1985;1;MÃE 9078
10009079;2;FAMILIA 9079;10000009079;01/01/1985;1;MÃE 9079
10009080;3;FAMILIA 9080;10000009080;01/01/1985;1;MÃE 9080
10009081;1;FAMILIA 9081;10000009081;01/01/1985;1;MÃE 9081
10009082;2;FAMILIA 9082;10000009082;01/01/1985;1;MÃE 9082
10009083;3;FAMILIA 9083;10000009083;01/01/1985;1;MÃE 9083
10009084;1;FAMILIA 9084;10000009084;01/01/1985;1;MÃE 9084
10009085;2;FAMILIA 9085;10000009085;01/01/1985;1;MÃE 9085
10009086;3;FAMILIA 9086;10000009086;01/01/1985;1;MÃE 9086
10009087;1;FAMILIA 9087;10000009087;01/01/1985;1;MÃE 9087
10009088;2;FAMILIA 9088;10000009088;01/01/1985;1;MÃE 9088
10009089;3;FAMILIA 9089;10000009089;01/01/1985;1;MÃE 9089
10009090;1;FAMILIA 9090;10000009090;01/01/1985;1;MÃE 9090
10009091;2;FAMILIA 9091;10000009091;01/01/1985;1;MÃE 9091
10009092;3;FAMILIA 9092;10000009092;01/01/1985;1;MÃE 9092
10009093;1;FAMILIA 9093;10000009093;01/01/1985;1;MÃE 9093
10009094;2;FAMILIA 9094;10000009094;01/01/1985;1;MÃE 9094
10009095;3;FAMILIA 9095;10000009095;01/01/1985;1;MÃE 9095
10009096;1;FAMILIA 9096;10000009096;01/01/1985;1;MÃE 9096
10009097;2;FAMILIA 9097;10000009097;01/01/1985;1;MÃE 9097
10009098;3;FAMILIA 9098;10000009098;01/01/1985;1;MÃE 9098
10009099;1;FAMILIA 9099;10000009099;01/01/1985;1;MÃE 9099
10009100;2;FAMILIA 9100;10000009100;01/01/1985;1;MÃE 9100
10009101;3;FAMILIA 9101;10000009101;01/01/1985;1;MÃE 9101
10009102;1;FAMILIA 9102;10000009102;01/01/1985;1;MÃE 9102
10009103;2;FAMILIA 9103;10000009103;01/01/1985;1;MÃE 9103
10009104;3;FAMILIA 9104;10000009104;01/01/1985;1;MÃE 9104
10009105;1;FAMILIA 9105;10000009105;01/01/1985;1;MÃE 9105
10009106;2;FAMILIA 9106;10000009106;01/01/1985;1;MÃE 9106
10009107;3;FAMILIA 9107;10000009107;01/01/1985;1;MÃE 9107
10009108;1;FAMILIA 9108;10000009108;01/01/1985;1;MÃE 9108
10009109;2;FAMILIA 9109;10000009109;01/01/1985;1;MÃE 9109
10009110;3;FAMILIA 9110;10000009110;01/01/1985;1;MÃE 9110
10009111;1;FAMILIA 9111;10000009111;01/01/1985;1;MÃE 9111
10009112;2;FAMILIA 9112;10000009112;01/01/1985;1;MÃE 9112
10009113;3;FAMILIA 9113;10000009113;01/01/1985;1;MÃE 9113
10009114;1;FAMILIA 9114;10000009114;01/01/1985;1;MÃE 9114
10009115;2;FAMILIA 9115;10000009115;01/01/1985;1;MÃE 9115
10009116;3;FAMILIA 9116;10000009116;01/01/1985;1;MÃE 9116
10009117;1;FAMILIA 9117;10000009117;01/01/1985;1;MÃE 9117
10009118;2;FAMILIA 9118;10000009118;01/01/1985;1;MÃE 9118
10009119;3;FAMILIA 9119;10000009119;01/01/1985;1;MÃE 9119
10009120;1;FAMILIA 9120;10000009120;01/01/1985;1;MÃE 9120
10009121;2;FAMILIA 9121;10000009121;01/01/1985;1;MÃE 9121
10009122;3;FAMILIA 9122;10000009122;01/01/1985;1;MÃE 9122
10009123;1;FAMILIA 9123;10000009123;01/01/1985;1;MÃE 9123
10009124;2;FAMILIA 9124;10000009124;01/01/1985;1;MÃE 9124
10009125;3;FAMILIA 9125;10000009125;01/01/1985;1;MÃE 9125
10009126;1;FAMILIA 9126;10000009126;01/01/1985;1;MÃE 9126
10009127;2;FAMILIA 9127;10000009127;01/01/1985;1;MÃE 9127
10009128;3;FAMILIA 9128;10000009128;01/01/1985;1;MÃE 9128
10009129;1;FAMILIA 9129;10000009129;01/01/1985;1;MÃE 9129
10009130;2;FAMILIA 9130;10000009130;01/01/1985;1;MÃE 9130
10009131;3;FAMILIA 9131;10000009131;01/01/1985;1;MÃE 9131
10009132;1;FAMILIA 9132;10000009132;01/01/1985;1;MÃE 9132
10009133;2;FAMILIA 9133;10000009133;01/01/1985;1;MÃE 9133
10009134;3;FAMILIA 9134;10000009134;01/01/1985;1;MÃE 9134
10009135;1;FAMILIA 9135;10000009135;01/01/1985;1;MÃE 9135
10009136;2;FAMILIA 9136;10000009136;01/01/1985;1;MÃE 9136
10009137;3;FAMILIA 9137;10000009137;01/01/1985;1;MÃE 9137
10009138;1;FAMILIA 9138;10000009138;01/01/1985;1;MÃE 9138
10009139;2;FAMILIA 9139;10000009139;01/01/1985;1;MÃE 9139
10009140;3;FAMILIA 9140;10000009140;01/01/1985;1;MÃE 9140
10009141;1;FAMILIA 9141;10000009141;01/01/1985;1;MÃE 9141
10009142;2;FAMILIA 9142;10000009142;01/01/1985;1;MÃE 9142
10009143;3;FAMILIA 9143;10000009143;01/01/1985;1;MÃE 9143
10009144;1;FAMILIA 9144;10000009144;01/01/1985;1;MÃE 9144
10009145;2;FAMILIA 9145;10000009145;01/01/1985;1;MÃE 9145
10009146;3;FAMILIA 9146;10000009146;01/01/1985;1;MÃE 9146
10009147;1;FAMILIA 9147;10000009147;01/01/1985;1;MÃE 9147
10009148;2;FAMILIA 9148;10000009148;01/01/1985;1;MÃE 9148
10009149;3;FAMILIA 9149;10000009149;01/01/1985;1;MÃE 9149
10009150;1;FAMILIA 9150;10000009150;01/01/1985;1;MÃE 9150
10009151;2;FAMILIA 9151;10000009151;01/01/1985;1;MÃE 9151
10009152;3;FAMILIA 9152;10000009152;01/01/1985;1;MÃE 9152
10009153;1;FAMILIA 9153;10000009153;01/01/1985;1;MÃE 9153
10009154;2;FAMILIA 9154;10000009154;01/01/1985;1;MÃE 9154
10009155;3;FAMILIA 9155;10000009155;01/01/1985;1;MÃE 9155
10009156;1;FAMILIA 9156;10000009156;01/01/1985;1;MÃE 9156
10009157;2;FAMILIA 9157;10000009157;01/01/1985;1;MÃE 9157
10009158;3;FAMILIA 9158;10000009158;01/01/1985;1;MÃE 9158
10009159;1;FAMILIA 9159;10000009159;01/01/1985;1;MÃE 9159
10009160;2;FAMILIA 9160;10000009160;01/01/1985;1;MÃE 9160
10009161;3;FAMILIA 9161;10000009161;01/01/1985;1;MÃE 9161
10009162;1;FAMILIA 9162;10000009162;01/01/1985;1;MÃE 9162
10009163;2;FAMILIA 9163;10000009163;01/01/1985;1;MÃE 9163
10009164;3;FAMILIA 9164;10000009164;01/01/1985;1;MÃE 9164
10009165;1;FAMILIA 9165;10000009165;01/01/1985;1;MÃE 9165
10009166;2;FAMILIA 9166;10000009166;01/01/1985;1;MÃE 9166
10009167;3;FAMILIA 9167;10000009167;01/01/1985;1;MÃE 9167
10009168;1;FAMILIA 9168;10000009168;01/01/1985;1;MÃE 9168
10009169;2;FAMILIA 9169;10000009169;01/01/1985;1;MÃE 9169
10009170;3;FAMILIA 9170;10000009170;01/01/1985;1;MÃE 9170
10009171;1;FAMILIA 9171;10000009171;01/01/1985;1;MÃE 9171
10009172;2;FAMILIA 9172;10000009172;01/01/1985;1;MÃE 9172
10009173;3;FAMILIA 9173;10000009173;01/01/1985;1;MÃE 9173
10009174;1;FAMILIA 9174;10000009174;01/01/1985;1;MÃE 9174
10009175;2;FAMILIA 9175;10000009175;01/01/1985;1;MÃE 9175
10009176;3;FAMILIA 9176;10000009176;01/01/1985;1;MÃE 9176
10009177;1;FAMILIA 9177;10000009177;01/01/1985;1;MÃE 9177
10009178;2;FAMILIA 9178;10000009178;01/01/1985;1;MÃE 9178
10009179;3;FAMILIA 9179;10000009179;01/01/1985;1;MÃE 9179
10009180;1;FAMILIA 9180;10000009180;01/01/1985;1;MÃE 9180
10009181;2;FAMILIA 9181;10000009181;01/01/1985;1;MÃE 9181
10009182;3;FAMILIA 9182;10000009182;01/01/1985;1;MÃE 9182
10009183;1;FAMILIA 9183;10000009183;01/01/1985;1;MÃE 9183
10009184;2;FAMILIA 9184;10000009184;01/01/1985;1;MÃE 9184
10009185;3;FAMILIA 9185;10000009185;01/01/1985;1;MÃE 9185
10009186;1;FAMILIA 9186;10000009186;01/01/1985;1;MÃE 9186
10009187;2;FAMILIA 9187;10000009187;01/01/1985;1;MÃE 9187
10009188;3;FAMILIA 9188;10000009188;01/01/1985;1;MÃE 9188
10009189;1;FAMILIA 9189;10000009189;01/01/1985;1;MÃE 9189
10009190;2;FAMILIA 9190;10000009190;01/01/1985;1;MÃE 9190
10009191;3;FAMILIA 9191;10000009191;01/01/1985;1;MÃE 9191
10009192;1;FAMILIA 9192;10000009192;01/01/1985;1;MÃE 9192
10009193;2;FAMILIA 9193;10000009193;01/01/1985;1;MÃE 9193
10009194;3;FAMILIA 9194;10000009194;01/01/1985;1;MÃE 9194
10009195;1;FAMILIA 9195;10000009195;01/01/1985;1;MÃE 9195
10009196;2;FAMILIA 9196;10000009196;01/01/1985;1;MÃE 9196
10009197;3;FAMILIA 9197;10000009197;01/01/1985;1;MÃE 9197
10009198;1;FAMILIA 9198;10000009198;01/01/1985;1;MÃE 9198
10009199;2;FAMILIA 9199;10000009199;01/01/1985;1;MÃE 9199
10009200;3;FAMILIA 9200;10000009200;01/01/1985;1;MÃE 9200
10009201;1;FAMILIA 9201;10000009201;01/01/1985;1;MÃE 9201
10009202;2;FAMILIA 9202;10000009202;01/01/1985;1;MÃE 9202
10009203;3;FAMILIA 9203;10000009203;01/01/1985;1;MÃE 9203
10009204;1;FAMILIA 9204;10000009204;01/01/1985;1;MÃE 9204
10009205;2;FAMILIA 9205;10000009205;01/01/1985;1;MÃE 9205
10009206;3;FAMILIA 9206;10000009206;01/01/1985;1;MÃE 9206
10009207;1;FAMILIA 9207;10000009207;01/01/1985;1;MÃE 9207
10009208;2;FAMILIA 9208;10000009208;01/01/1985;1;MÃE 9208
10009209;3;FAMILIA 9209;10000009209;01/01/1985;1;MÃE 9209
10009210;1;FAMILIA 9210;10000009210;01/01/1985;1;MÃE 9210
10009211;2;FAMILIA 9211;10000009211;01/01/1985;1;MÃE 9211
10009212;3;FAMILIA 9212;10000009212;01/01/1985;1;MÃE 9212
10009213;1;FAMILIA 9213;10000009213;01/01/1985;1;MÃE 9213
10009214;2;FAMILIA 9214;10000009214;01/01/1985;1;MÃE 9214
10009215;3;FAMILIA 9215;10000009215;01/01/1985;1;MÃE 9215
10009216;1;FAMILIA 9216;10000009216;01/01/1985;1;MÃE 9216
10009217;2;FAMILIA 9217;10000009217;01/01/1985;1;MÃE 9217
10009218;3;FAMILIA 9218;10000009218;01/01/1985;1;MÃE 9218
10009219;1;FAMILIA 9219;10000009219;01/01/1985;1;MÃE 9219
10009220;2;FAMILIA 9220;10000009220;01/01/1985;1;MÃE 9220
10009221;3;FAMILIA 9221;10000009221;01/01/1985;1;MÃE 9221
10009222;1;FAMILIA 9222;10000009222;01/01/1985;1;MÃE 9222
10009223;2;FAMILIA 9223;10000009223;01/01/1985;1;MÃE 9223
10009224;3;FAMILIA 9224;10000009224;01/01/1985;1;MÃE 9224
10009225;1;FAMILIA 9225;10000009225;01/01/1985;1;MÃE 9225
10009226;2;FAMILIA 9226;10000009226;01/01/1985;1;MÃE 9226
10009227;3;FAMILIA 9227;10000009227;01/01/1985;1;MÃE 9227
10009228;1;FAMILIA 9228;10000009228;01/01/1985;1;MÃE 9228
10009229;2;FAMILIA 9229;10000009229;01/01/1985;1;MÃE 9229
10009230;3;FAMILIA 9230;10000009230;01/01/1985;1;MÃE 9230
10009231;1;FAMILIA 9231;10000009231;01/01/1985;1;MÃE 9231
10009232;2;FAMILIA 9232;10000009232;01/01/1985;1;MÃE 9232
10009233;3;FAMILIA 9233;10000009233;01/01/1985;1;MÃE 9233
10009234;1;FAMILIA 9234;10000009234;01/01/1985;1;MÃE 9234
10009235;2;FAMILIA 9235;10000009235;01/01/1985;1;MÃE 9235
10009236;3;FAMILIA 9236;10000009236;01/01/1985;1;MÃE 9236
10009237;1;FAMILIA 9237;10000009237;01/01/1985;1;MÃE 9237
10009238;2;FAMILIA 9238;10000009238;01/01/1985;1;MÃE 9238
10009239;3;FAMILIA 9239;10000009239;01/01/1985;1;MÃE 9239
10009240;1;FAMILIA 9240;10000009240;01/01/1985;1;MÃE 9240
10009241;2;FAMILIA 9241;10000009241;01/01/1985;1;MÃE 9241
10009242;3;FAMILIA 9242;10000009242;01/01/1985;1;MÃE 9242
10009243;1;FAMILIA 9243;10000009243;01/01/1985;1;MÃE 9243
10009244;2;FAMILIA 9244;10000009244;01/01/1985;1;MÃE 9244
10009245;3;FAMILIA 9245;10000009245;01/01/1985;1;MÃE 9245
10009246;1;FAMILIA 9246;10000009246;01/01/1985;1;MÃE 9246
10009247;2;FAMILIA 9247;10000009247;01/01/1985;1;MÃE 9247
10009248;3;FAMILIA 9248;10000009248;01/01/1985;1;MÃE 9248
10009249;1;FAMILIA 9249;10000009249;01/01/1985;1;MÃE 9249
10009250;2;FAMILIA 9250;10000009250;01/01/1985;1;MÃE 9250
10009251;3;FAMILIA 9251;10000009251;01/01/1985;1;MÃE 9251
10009252;1;FAMILIA 9252;10000009252;01/01/1985;1;MÃE 9252
10009253;2;FAMILIA 9253;10000009253;01/01/1985;1;MÃE 9253
10009254;3;FAMILIA 9254;10000009254;01/01/1985;1;MÃE 9254
10009255;1;FAMILIA 9255;10000009255;01/01/1985;1;MÃE 9255
10009256;2;FAMILIA 9256;10000009256;01/01/1985;1;MÃE 9256
10009257;3;FAMILIA 9257;10000009257;01/01/1985;1;MÃE 9257
10009258;1;FAMILIA 9258;10000009258;01/01/1985;1;MÃE 9258
10009259;2;FAMILIA 9259;10000009259;01/01/1985;1;MÃE 9259
10009260;3;FAMILIA 9260;10000009260;01/01/1985;1;MÃE 9260
10009261;1;FAMILIA 9261;10000009261;01/01/1985;1;MÃE 9261
10009262;2;FAMILIA 9262;10000009262;01/01/1985;1;MÃE 9262
10009263;3;FAMILIA 9263;10000009263;01/01/1985;1;MÃE 9263
10009264;1;FAMILIA 9264;10000009264;01/01/1985;1;MÃE 9264
10009265;2;FAMILIA 9265;10000009265;01/01/1985;1;MÃE 9265
10009266;3;FAMILIA 9266;10000009266;01/01/1985;1;MÃE 9266
10009267;1;FAMILIA 9267;10000009267;01/01/1985;1;MÃE 9267
10009268;2;FAMILIA 9268;10000009268;01/01/1985;1;MÃE 9268
10009269;3;FAMILIA 9269;10000009269;01/01/1985;1;MÃE 9269
10009270;1;FAMILIA 9270;10000009270;01/01/1985;1;MÃE 9270
10009271;2;FAMILIA 9271;10000009271;01/01/1985;1;MÃE 9271
10009272;3;FAMILIA 9272;10000009272;01/01/1985;1;MÃE 9272
10009273;1;FAMILIA 9273;10000009273;01/01/1985;1;MÃE 9273
10009274;2;FAMILIA 9274;10000009274;01/01/1985;1;MÃE 9274
10009275;3;FAMILIA 9275;10000009275;01/01/1985;1;MÃE 9275
10009276;1;FAMILIA 9276;10000009276;01/01/1985;1;MÃE 9276
10009277;2;FAMILIA 9277;10000009277;01/01/1985;1;MÃE 9277
10009278;3;FAMILIA 9278;10000009278;01/01/1985;1;MÃE 9278
10009279;1;FAMILIA 9279;10000009279;01/01/1985;1;MÃE 9279
10009280;2;FAMILIA 9280;10000009280;01/01/1985;1;MÃE 9280
10009281;3;FAMILIA 9281;10000009281;01/01/1985;1;MÃE 9281
10009282;1;FAMILIA 9282;10000009282;01/01/1985;1;MÃE 9282
10009283;2;FAMILIA 9283;10000009283;01/01/1985;1;MÃE 9283
10009284;3;FAMILIA 9284;10000009284;01/01/1985;1;MÃE 9284
10009285;1;FAMILIA 9285;10000009285;01/01/1985;1;MÃE 9285
10009286;2;FAMILIA 9286;10000009286;01/01/1985;1;MÃE 9286
10009287;3;FAMILIA 9287;10000009287;01/01/1985;1;MÃE 9287
10009288;1;FAMILIA 9288;10000009288;01/01/1985;1;MÃE 9288
10009289;2;FAMILIA 9289;10000009289;01/01/1985;1;MÃE 9289
10009290;3;FAMILIA 9290;10000009290;01/01/1985;1;MÃE 9290
10009291;1;FAMILIA 9291;10000009291;01/01/1985;1;MÃE 9291
10009292;2;FAMILIA 9292;10000009292;01/01/1985;1;MÃE 9292
10009293;3;FAMILIA 9293;10000009293;01/01/1985;1;MÃE 9293
10009294;1;FAMILIA 9294;10000009294;01/01/1985;1;MÃE 9294
10009295;2;FAMILIA 9295;10000009295;01/01/1985;1;MÃE 9295
10009296;3;FAMILIA 9296;10000009296;01/01/1985;1;MÃE 9296
10009297;1;FAMILIA 9297;10000009297;01/01/1985;1;MÃE 9297
10009298;2;FAMILIA 9298;10000009298;01/01/1985;1;MÃE 9298
10009299;3;FAMILIA 9299;10000009299;01/01/1985;1;MÃE 9299
10009300;1;FAMILIA 9300;10000009300;01/01/1985;1;MÃE 9300
10009301;2;FAMILIA 9301;10000009301;01/01/1985;1;MÃE 9301
10009302;3;FAMILIA 9302;10000009302;01/01/1985;1;MÃE 9302
10009303;1;FAMILIA 9303;10000009303;01/01/1985;1;MÃE 9303
10009304;2;FAMILIA 9304;10000009304;01/01/1985;1;MÃE 9304
10009305;3;FAMILIA 9305;10000009305;01/01/1985;1;MÃE 9305
10009306;1;FAMILIA 9306;10000009306;01/01/1985;1;MÃE 9306
10009307;2;FAMILIA 9307;10000009307;01/01/1985;1;MÃE 9307
10009308;3;FAMILIA 9308;10000009308;01/01/1985;1;MÃE 9308
10009309;1;FAMILIA 9309;10000009309;01/01/1985;1;MÃE 9309
10009310;2;FAMILIA 9310;10000009310;01/01/1985;1;MÃE 9310
10009311;3;FAMILIA 9311;10000009311;01/01/1985;1;MÃE 9311
10009312;1;FAMILIA 9312;10000009312;01/01/1985;1;MÃE 9312
10009313;2;FAMILIA 9313;10000009313;01/01/1985;1;MÃE 9313
10009314;3;FAMILIA 9314;10000009314;01/01/1985;1;MÃE 9314
10009315;1;FAMILIA 9315;10000009315;01/01/1985;1;MÃE 9315
10009316;2;FAMILIA 9316;10000009316;01/01/1985;1;MÃE 9316
10009317;3;FAMILIA 9317;10000009317;01/01/1985;1;MÃE 9317
10009318;1;FAMILIA 9318;10000009318;01/01/1985;1;MÃE 9318
10009319;2;FAMILIA 9319;10000009319;01/01/1985;1;MÃE 9319
10009320;3;FAMILIA 9320;10000009320;01/01/1985;1;MÃE 9320
10009321;1;FAMILIA 9321;10000009321;01/01/1985;1;MÃE 9321
10009322;2;FAMILIA 9322;10000009322;01/01/1985;1;MÃE 9322
10009323;3;FAMILIA 9323;10000009323;01/01/1985;1;MÃE 9323
10009324;1;FAMILIA 9324;10000009324;01/01/1985;1;MÃE 9324
10009325;2;FAMILIA 9325;10000009325;01/01/1985;1;MÃE 9325
10009326;3;FAMILIA 9326;10000009326;01/01/1985;1;MÃE 9326
10009327;1;FAMILIA 9327;10000009327;01/01/1985;1;MÃE 9327
10009328;2;FAMILIA 9328;10000009328;01/01/1985;1;MÃE 9328
10009329;3;FAMILIA 9329;10000009329;01/01/1985;1;MÃE 9329
10009330;1;FAMILIA 9330;10000009330;01/01/1985;1;MÃE 9330
10009331;2;FAMILIA 9331;10000009331;01/01/1985;1;MÃE 9331
10009332;3;FAMILIA 9332;10000009332;01/01/1985;1;MÃE 9332
10009333;1;FAMILIA 9333;10000009333;01/01/1985;1;MÃE 9333
10009334;2;FAMILIA 9334;10000009334;01/01/1985;1;MÃE 9334
10009335;3;FAMILIA 9335;10000009335;01/01/1985;1;MÃE 9335
10009336;1;FAMILIA 9336;10000009336;01/01/1985;1;MÃE 9336
10009337;2;FAMILIA 9337;10000009337;01/01/1985;1;MÃE 9337
10009338;3;FAMILIA 9338;10000009338;01/01/1985;1;MÃE 9338
10009339;1;FAMILIA 9339;10000009339;01/01/1985;1;MÃE 9339
10009340;2;FAMILIA 9340;10000009340;01/01/1985;1;MÃE 9340
10009341;3;FAMILIA 9341;10000009341;01/01/1985;1;MÃE 9341
10009342;1;FAMILIA 9342;10000009342;01/01/1985;1;MÃE 9342
10009343;2;FAMILIA 9343;10000009343;01/01/1985;1;MÃE 9343
10009344;3;FAMILIA 9344;10000009344;01/01/1985;1;MÃE 9344
10009345;1;FAMILIA 9345;10000009345;01/01/1985;1;MÃE 9345
10009346;2;FAMILIA 9346;10000009346;01/01/1985;1;MÃE 9346
10009347;3;FAMILIA 9347;10000009347;01/01/1985;1;MÃE 9347
10009348;1;FAMILIA 9348;10000009348;01/01/1985;1;MÃE 9348
10009349;2;FAMILIA 9349;10000009349;01/01/1985;1;MÃE 9349
10009350;3;FAMILIA 9350;10000009350;01/01/1985;1;MÃE 9350
10009351;1;FAMILIA 9351;10000009351;01/01/1985;1;MÃE 9351
10009352;2;FAMILIA 9352;10000009352;01/01/1985;1;MÃE 9352
10009353;3;FAMILIA 9353;10000009353;01/01/1985;1;MÃE 9353
10009354;1;FAMILIA 9354;10000009354;01/01/1985;1;MÃE 9354
10009355;2;FAMILIA 9355;10000009355;01/01/1985;1;MÃE 9355
10009356;3;FAMILIA 9356;10000009356;01/01/1985;1;MÃE 9356
10009357;1;FAMILIA 9357;10000009357;01/01/1985;1;MÃE 9357
10009358;2;FAMILIA 9358;10000009358;01/01/1985;1;MÃE 9358
10009359;3;FAMILIA 9359;10000009359;01/01/1985;1;MÃE 9359
10009360;1;FAMILIA 9360;10000009360;01/01/1985;1;MÃE 9360
10009361;2;FAMILIA 9361;10000009361;01/01/1985;1;MÃE 9361
10009362;3;FAMILIA 9362;10000009362;01/01/1985;1;MÃE 9362
10009363;1;FAMILIA 9363;10000009363;01/01/1985;1;MÃE 9363
10009364;2;FAMILIA 9364;10000009364;01/01/1985;1;MÃE 9364
10009365;3;FAMILIA 9365;10000009365;01/01/1985;1;MÃE 9365
10009366;1;FAMILIA 9366;10000009366;01/01/1985;1;MÃE 9366
10009367;2;FAMILIA 9367;10000009367;01/01/1985;1;MÃE 9367
10009368;3;FAMILIA 9368;10000009368;01/01/1985;1;MÃE 9368
10009369;1;FAMILIA 9369;10000009369;01/01/1985;1;MÃE 9369
10009370;2;FAMILIA 9370;10000009370;01/01/1985;1;MÃE 9370
10009371;3;FAMILIA 9371;10000009371;01/01/1985;1;MÃE 9371
10009372;1;FAMILIA 9372;10000009372;01/01/1985;1;MÃE 9372
10009373;2;FAMILIA 9373;10000009373;01/01/1985;1;MÃE 9373
10009374;3;FAMILIA 9374;10000009374;01/01/1985;1;MÃE 9374
10009375;1;FAMILIA 9375;10000009375;01/01/1985;1;MÃE 9375
10009376;2;FAMILIA 9376;10000009376;01/01/1985;1;MÃE 9376
10009377;3;FAMILIA 9377;10000009377;01/01/1985;1;MÃE 9377
10009378;1;FAMILIA 9378;10000009378;01/01/1985;1;MÃE 9378
10009379;2;FAMILIA 9379;10000009379;01/01/1985;1;MÃE 9379
10009380;3;FAMILIA 9380;10000009380;01/01/1985;1;MÃE 9380
10009381;1;FAMILIA 9381;10000009381;01/01/1985;1;MÃE 9381
10009382;2;FAMILIA 9382;10000009382;01/01/1985;1;MÃE 9382
10009383;3;FAMILIA 9383;10000009383;01/01/1985;1;MÃE 9383
10009384;1;FAMILIA 9384;10000009384;01/01/1985;1;MÃE 9384
10009385;2;FAMILIA 9385;10000009385;01/01/1985;1;MÃE 9385
10009386;3;FAMILIA 9386;10000009386;01/01/1985;1;MÃE 9386
10009387;1;FAMILIA 9387;10000009387;01/01/1985;1;MÃE 9387
10009388;2;FAMILIA 9388;10000009388;01/01/1985;1;MÃE 9388
10009389;3;FAMILIA 9389;10000009389;01/01/1985;1;MÃE 9389
10009390;1;FAMILIA 9390;10000009390;01/01/1985;1;MÃE 9390
10009391;2;FAMILIA 9391;10000009391;01/01/1985;1;MÃE 9391
10009392;3;FAMILIA 9392;10000009392;01/01/1985;1;MÃE 9392
10009393;1;FAMILIA 9393;10000009393;01/01/1985;1;MÃE 9393
10009394;2;FAMILIA 9394;10000009394;01/01/1985;1;MÃE 9394
10009395;3;FAMILIA 9395;10000009395;01/01/1985;1;MÃE 9395
10009396;1;FAMILIA 9396;10000009396;01/01/1985;1;MÃE 9396
10009397;2;FAMILIA 9397;10000009397;01/01/1985;1;MÃE 9397
10009398;3;FAMILIA 9398;10000009398;01/01/1985;1;MÃE 9398
10009399;1;FAMILIA 9399;10000009399;01/01/1985;1;MÃE 9399
10009400;2;FAMILIA 9400;10000009400;01/01/1985;1;MÃE 9400
10009401;3;FAMILIA 9401;10000009401;01/01/1985;1;MÃE 9401
10009402;1;FAMILIA 9402;10000009402;01/01/1985;1;MÃE 9402
10009403;2;FAMILIA 9403;10000009403;01/01/1985;1;MÃE 9403
10009404;3;FAMILIA 9404;10000009404;01/01/1985;1;MÃE 9404
10009405;1;FAMILIA 9405;10000009405;01/01/1985;1;MÃE 9405
10009406;2;FAMILIA 9406;10000009406;01/01/1985;1;MÃE 9406
10009407;3;FAMILIA 9407;10000009407;01/01/1985;1;MÃE 9407
10009408;1;FAMILIA 9408;10000009408;01/01/1985;1;MÃE 9408
10009409;2;FAMILIA 9409;10000009409;01/01/1985;1;MÃE 9409
10009410;3;FAMILIA 9410;10000009410;01/01/1985;1;MÃE 9410
10009411;1;FAMILIA 9411;10000009411;01/01/1985;1;MÃE 9411
10009412;2;FAMILIA 9412;10000009412;01/01/1985;1;MÃE 9412
10009413;3;FAMILIA 9413;10000009413;01/01/1985;1;MÃE 9413
10009414;1;FAMILIA 9414;10000009414;01/01/1985;1;MÃE 9414
10009415;2;FAMILIA 9415;10000009415;01/01/1985;1;MÃE 9415
10009416;3;FAMILIA 9416;10000009416;01/01/1985;1;MÃE 9416
10009417;1;FAMILIA 9417;10000009417;01/01/1985;1;MÃE 9417
10009418;2;FAMILIA 9418;10000009418;01/01/1985;1;MÃE 9418
10009419;3;FAMILIA 9419;10000009419;01/01/1985;1;MÃE 9419
10009420;1;FAMILIA 9420;10000009420;01/01/1985;1;MÃE 9420
10009421;2;FAMILIA 9421;10000009421;01/01/1985;1;MÃE 9421
10009422;3;FAMILIA 9422;10000009422;01/01/1985;1;MÃE 9422
10009423;1;FAMILIA 9423;10000009423;01/01/1985;1;MÃE 9423
10009424;2;FAMILIA 9424;10000009424;01/01/1985;1;MÃE 9424
10009425;3;FAMILIA 9425;10000009425;01/01/1985;1;MÃE 9425
10009426;1;FAMILIA 9426;10000009426;01/01/1985;1;MÃE 9426
10009427;2;FAMILIA 9427;10000009427;01/01/1985;1;MÃE 9427
10009428;3;FAMILIA 9428;10000009428;01/01/1985;1;MÃE 9428
10009429;1;FAMILIA 9429;10000009429;01/01/1985;1;MÃE 9429
10009430;2;FAMILIA 9430;10000009430;01/01/1985;1;MÃE 9430
10009431;3;FAMILIA 9431;10000009431;01/01/1985;1;MÃE 9431
10009432;1;FAMILIA 9432;10000009432;01/01/1985;1;MÃE 9432
